FID,the_geom,code,timestamp,air_pressure,air_temperature_avg,air_temperature_max,air_temperature_min,relative_humidity,precipitation,wind_speed,qc_flags
aws_1day.fid-43fc473f_19185bab7bf_-479b,POINT (4.358 50.797),6447,2023-01-06T00:00:00,1005.98,10.59,11.24,9.98,90.39,0.94,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-479a,POINT (4.358 50.797),6447,2023-01-07T00:00:00,997.22,10.11,11.62,8.98,80.94,0.85,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4799,POINT (4.358 50.797),6447,2023-01-08T00:00:00,987.35,8.07,10.22,5.94,84.81,7.39,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4798,POINT (4.358 50.797),6447,2023-01-09T00:00:00,990.08,6.2,7.65,4.52,88.62,2.86,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4797,POINT (4.358 50.797),6447,2023-01-10T00:00:00,1002.4,6.22,11.26,3.02,91.01,2.55,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4796,POINT (4.358 50.797),6447,2023-01-11T00:00:00,999.65,9.78,11.51,8.08,87.04,7.68,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4795,POINT (4.358 50.797),6447,2023-01-12T00:00:00,996.13,9.67,11.12,8.12,92.18,12.24,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4794,POINT (4.358 50.797),6447,2023-01-13T00:00:00,998.75,8.16,9.86,6.38,79.27,0.06,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4793,POINT (4.358 50.797),6447,2023-01-14T00:00:00,993.2,8.73,11.44,6.12,90.05,10,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4792,POINT (4.358 50.797),6447,2023-01-15T00:00:00,989.39,5.67,7.78,4.19,84.26,3.57,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4791,POINT (4.358 50.797),6447,2023-01-16T00:00:00,971.51,4.09,5.47,1.14,93.24,15.23,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4790,POINT (4.358 50.797),6447,2023-01-17T00:00:00,976.71,0.13,4.58,-2.17,88.81,0.18,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-478f,POINT (4.358 50.797),6447,2023-01-18T00:00:00,985.63,0.35,3.92,-3.31,89.39,0.13,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-478e,POINT (4.358 50.797),6447,2023-01-19T00:00:00,995.09,0.67,2.72,-0.52,96.42,1.02,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-478d,POINT (4.358 50.797),6447,2023-01-20T00:00:00,1003.41,1.25,4.28,-0.4,96.88,6.04,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-478c,POINT (4.358 50.797),6447,2023-01-21T00:00:00,1018.26,-0.84,1.02,-2.14,93.31,0.06,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-478b,POINT (4.358 50.797),6447,2023-01-22T00:00:00,1020.67,-0.38,0.38,-1.51,93.81,0.15,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-478a,POINT (4.358 50.797),6447,2023-01-23T00:00:00,1023.4,1.62,2.67,0.42,92.18,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4789,POINT (4.358 50.797),6447,2023-01-24T00:00:00,1024.96,1.34,1.89,0.09,86.67,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4788,POINT (4.358 50.797),6447,2023-01-25T00:00:00,1019.69,-1.1,0.06,-2.04,92.44,0.12,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4787,POINT (4.358 50.797),6447,2023-01-26T00:00:00,1012.51,2.62,6,-1.36,93.06,2.73,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4786,POINT (4.358 50.797),6447,2023-01-27T00:00:00,1014.27,3.86,5.19,2.97,83.22,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4785,POINT (4.358 50.797),6447,2023-01-28T00:00:00,1018.03,1.1,3.27,-3.11,80.68,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4784,POINT (4.358 50.797),6447,2023-01-29T00:00:00,1014.98,0.6,4.15,-3.57,89.41,0.06,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4783,POINT (4.358 50.797),6447,2023-01-30T00:00:00,1010.71,6,8.36,3.23,83.99,0.77,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4782,POINT (4.358 50.797),6447,2023-01-31T00:00:00,1012.2,5.14,7.45,2.07,94.94,0.65,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4781,POINT (4.358 50.797),6447,2023-02-01T00:00:00,1011.04,6.85,9.46,3.58,78.89,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4780,POINT (4.358 50.797),6447,2023-02-02T00:00:00,1014.47,8.23,10.47,6.57,84.4,0.27,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-477f,POINT (4.358 50.797),6447,2023-02-03T00:00:00,1017.85,9.31,10.51,8.5,87.45,0.31,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-477e,POINT (4.358 50.797),6447,2023-02-04T00:00:00,1024.23,8.7,9.98,7.57,95.93,3.41,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-477d,POINT (4.358 50.797),6447,2023-02-05T00:00:00,1027.87,6.47,8.29,3.73,82.43,0.79,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-477c,POINT (4.358 50.797),6447,2023-02-06T00:00:00,1028.64,3.74,6.67,1.97,91.11,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-477b,POINT (4.358 50.797),6447,2023-02-07T00:00:00,1026.15,1.14,6.81,-2.34,83.89,0.03,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-477a,POINT (4.358 50.797),6447,2023-02-08T00:00:00,1023.01,1.65,8.77,-3.3,62.2,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4779,POINT (4.358 50.797),6447,2023-02-09T00:00:00,1020.99,2.32,5.68,-1.98,68,0.13,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4778,POINT (4.358 50.797),6447,2023-02-10T00:00:00,1024.85,4.01,6.45,0.09,92.93,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4777,POINT (4.358 50.797),6447,2023-02-11T00:00:00,1024.34,6.61,7.84,4.77,95.87,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4776,POINT (4.358 50.797),6447,2023-02-12T00:00:00,1025.74,6.76,7.88,3.39,80.15,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4775,POINT (4.358 50.797),6447,2023-02-13T00:00:00,1023.12,6.12,13.52,0.68,86.99,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4774,POINT (4.358 50.797),6447,2023-02-14T00:00:00,1019.73,6.5,13.9,1.63,83.91,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4773,POINT (4.358 50.797),6447,2023-02-15T00:00:00,1013.75,7.17,12.42,2.08,75.62,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4772,POINT (4.358 50.797),6447,2023-02-16T00:00:00,1011.07,8.74,11.76,4.44,85.22,0.5,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4771,POINT (4.358 50.797),6447,2023-02-17T00:00:00,1010.81,10.65,12.99,9.64,91.1,0.38,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4770,POINT (4.358 50.797),6447,2023-02-18T00:00:00,1010.04,9.88,11.03,9.11,93.44,2.47,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-476f,POINT (4.358 50.797),6447,2023-02-19T00:00:00,1013.16,8.52,10.13,4.7,85.59,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-476e,POINT (4.358 50.797),6447,2023-02-20T00:00:00,1012.61,6.96,8.32,5.5,91.67,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-476d,POINT (4.358 50.797),6447,2023-02-21T00:00:00,1006.93,5.3,7,3.43,98.8,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-476c,POINT (4.358 50.797),6447,2023-02-22T00:00:00,1000.26,6.76,10.25,2.5,93.37,0.88,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-476b,POINT (4.358 50.797),6447,2023-02-23T00:00:00,1003.23,7.8,9.37,5.15,92.14,3.01,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":false,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-476a,POINT (4.358 50.797),6447,2023-02-24T00:00:00,998.7,4.79,7.04,2.3,86.11,0.46,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4769,POINT (4.358 50.797),6447,2023-02-25T00:00:00,1000.81,3.87,6.93,1.37,76.19,0.71,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4768,POINT (4.358 50.797),6447,2023-02-26T00:00:00,1011.31,1.82,4.46,-0.74,62.62,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4767,POINT (4.358 50.797),6447,2023-02-27T00:00:00,1016.45,1.69,5.85,-1.9,68.4,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4766,POINT (4.358 50.797),6447,2023-02-28T00:00:00,1017.44,1.6,5.22,-1.49,61.39,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4765,POINT (4.358 50.797),6447,2023-03-01T00:00:00,1013.83,2,6.48,-2.17,61.71,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4764,POINT (4.358 50.797),6447,2023-03-02T00:00:00,1009.99,3.51,9.17,-1.25,65.92,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4763,POINT (4.358 50.797),6447,2023-03-03T00:00:00,1013.34,2.7,6.08,-0.48,82.57,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
aws_1day.fid-43fc473f_19185bab7bf_-4762,POINT (4.358 50.797),6447,2023-03-04T00:00:00,1013.47,5.49,6.89,4.4,76.8,0,,"{""validated"": {""air_pressure"":true,""air_temperature_avg"":true,""air_temperature_max"":true,""air_temperature_min"":true,""relative_humidity"":true,""precipitation"":true,""wind_speed"":false}}"
